0.000000,0.000000,0.000000,-2150.000000,-2075.000000,-1.000000,4345150.000000,4193575.000000,2021.000000
2150.000000,2075.000000,1.000000,0.000000,0.000000,0.000000,-1978000.000000,-1909000.000000,-920.000000
0.000000,0.000000,0.000000,-2390.000000,-1919.000000,-1.000000,4459740.000000,3580854.000000,1866.000000
2390.000000,1919.000000,1.000000,0.000000,0.000000,0.000000,-2738940.000000,-2199174.000000,-1146.000000
0.000000,0.000000,0.000000,-2583.000000,-1929.000000,-1.000000,4843125.000000,3616875.000000,1875.000000
2583.000000,1929.000000,1.000000,0.000000,0.000000,0.000000,-3404394.000000,-2542422.000000,-1318.000000
0.000000,0.000000,0.000000,-2158.000000,-2074.000000,-1.000000,4359160.000000,4189480.000000,2020.000000
2158.000000,2074.000000,1.000000,0.000000,0.000000,0.000000,-2002624.000000,-1924672.000000,-928.000000
0.000000,0.000000,0.000000,-2405.000000,-1937.000000,-1.000000,4528615.000000,3647371.000000,1883.000000
2405.000000,1937.000000,1.000000,0.000000,0.000000,0.000000,-2787395.000000,-2244983.000000,-1159.000000
0.000000,0.000000,0.000000,-2990.000000,-2030.000000,-1.000000,5872360.000000,3986920.000000,1964.000000
2990.000000,2030.000000,1.000000,0.000000,0.000000,0.000000,-4957420.000000,-3365740.000000,-1658.000000
0.000000,0.000000,0.000000,-2224.000000,-2053.000000,-1.000000,4443552.000000,4101894.000000,1998.000000
2224.000000,2053.000000,1.000000,0.000000,0.000000,0.000000,-2208432.000000,-2038629.000000,-993.000000
0.000000,0.000000,0.000000,-2225.000000,-1843.000000,-1.000000,3982750.000000,3298970.000000,1790.000000
2225.000000,1843.000000,1.000000,0.000000,0.000000,0.000000,-2202750.000000,-1824570.000000,-990.000000
0.000000,0.000000,0.000000,-2189.000000,-2052.000000,-1.000000,4373622.000000,4099896.000000,1998.000000
2189.000000,2052.000000,1.000000,0.000000,0.000000,0.000000,-2099251.000000,-1967868.000000,-959.000000
0.000000,0.000000,0.000000,-2589.000000,-1928.000000,-1.000000,4851786.000000,3613072.000000,1874.000000
2589.000000,1928.000000,1.000000,0.000000,0.000000,0.000000,-3427836.000000,-2552672.000000,-1324.000000
0.000000,0.000000,0.000000,-2989.000000,-2022.000000,-1.000000,5849473.000000,3957054.000000,1957.000000
2989.000000,2022.000000,1.000000,0.000000,0.000000,0.000000,-4952773.000000,-3350454.000000,-1657.000000
0.000000,0.000000,0.000000,-2258.000000,-2146.000000,-1.000000,4712446.000000,4478702.000000,2087.000000
2258.000000,2146.000000,1.000000,0.000000,0.000000,0.000000,-2318966.000000,-2203942.000000,-1027.000000
0.000000,0.000000,0.000000,-2142.000000,-2075.000000,-1.000000,4328982.000000,4193575.000000,2021.000000
2142.000000,2075.000000,1.000000,0.000000,0.000000,0.000000,-1955646.000000,-1894475.000000,-913.000000
0.000000,0.000000,0.000000,-2558.000000,-1878.000000,-1.000000,4673466.000000,3431106.000000,1827.000000
2558.000000,1878.000000,1.000000,0.000000,0.000000,0.000000,-3317726.000000,-2435766.000000,-1297.000000
0.000000,0.000000,0.000000,-2996.000000,-2065.000000,-1.000000,5977020.000000,4119675.000000,1995.000000
2996.000000,2065.000000,1.000000,0.000000,0.000000,0.000000,-4982348.000000,-3434095.000000,-1663.000000
0.000000,0.000000,0.000000,-2417.000000,-1938.000000,-1.000000,4553628.000000,3651192.000000,1884.000000
2417.000000,1938.000000,1.000000,0.000000,0.000000,0.000000,-2827890.000000,-2267460.000000,-1170.000000
0.000000,0.000000,0.000000,-2413.000000,-1927.000000,-1.000000,4519549.000000,3609271.000000,1873.000000
2413.000000,1927.000000,1.000000,0.000000,0.000000,0.000000,-2815971.000000,-2248809.000000,-1167.000000
0.000000,0.000000,0.000000,-2513.000000,-1611.000000,-1.000000,3952949.000000,2534103.000000,1573.000000
2513.000000,1611.000000,1.000000,0.000000,0.000000,0.000000,-3153815.000000,-2021805.000000,-1255.000000
0.000000,0.000000,0.000000,-2528.000000,-1604.000000,-1.000000,3961376.000000,2513468.000000,1567.000000
2528.000000,1604.000000,1.000000,0.000000,0.000000,0.000000,-3208032.000000,-2035476.000000,-1269.000000
0.000000,0.000000,0.000000,-2521.000000,-1947.000000,-1.000000,4769732.000000,3683724.000000,1892.000000
2521.000000,1947.000000,1.000000,0.000000,0.000000,0.000000,-3186544.000000,-2461008.000000,-1264.000000
0.000000,0.000000,0.000000,-2399.000000,-2147.000000,-1.000000,4999516.000000,4474348.000000,2084.000000
2399.000000,2147.000000,1.000000,0.000000,0.000000,0.000000,-2775643.000000,-2484079.000000,-1157.000000
0.000000,0.000000,0.000000,-2614.000000,-2009.000000,-1.000000,5094686.000000,3915541.000000,1949.000000
2614.000000,2009.000000,1.000000,0.000000,0.000000,0.000000,-3521058.000000,-2706123.000000,-1347.000000
0.000000,0.000000,0.000000,-2572.000000,-1980.000000,-1.000000,4945956.000000,3807540.000000,1923.000000
2572.000000,1980.000000,1.000000,0.000000,0.000000,0.000000,-3369320.000000,-2593800.000000,-1310.000000
0.000000,0.000000,0.000000,-2492.000000,-2052.000000,-1.000000,4961572.000000,4085532.000000,1991.000000
2492.000000,2052.000000,1.000000,0.000000,0.000000,0.000000,-3090080.000000,-2544480.000000,-1240.000000
0.000000,0.000000,0.000000,-2502.000000,-1612.000000,-1.000000,3938148.000000,2537288.000000,1574.000000
2502.000000,1612.000000,1.000000,0.000000,0.000000,0.000000,-3117492.000000,-2008552.000000,-1246.000000
0.000000,0.000000,0.000000,-2494.000000,-1625.000000,-1.000000,3955484.000000,2577250.000000,1586.000000
2494.000000,1625.000000,1.000000,0.000000,0.000000,0.000000,-3090066.000000,-2013375.000000,-1239.000000
0.000000,0.000000,0.000000,-2205.000000,-2071.000000,-1.000000,4443075.000000,4173065.000000,2015.000000
2205.000000,2071.000000,1.000000,0.000000,0.000000,0.000000,-2147670.000000,-2017154.000000,-974.000000
0.000000,0.000000,0.000000,-2494.000000,-1614.000000,-1.000000,3930544.000000,2543664.000000,1576.000000
2494.000000,1614.000000,1.000000,0.000000,0.000000,0.000000,-3090066.000000,-1999746.000000,-1239.000000
0.000000,0.000000,0.000000,-2576.000000,-1528.000000,-1.000000,3856272.000000,2287416.000000,1497.000000
2576.000000,1528.000000,1.000000,0.000000,0.000000,0.000000,-3374560.000000,-2001680.000000,-1310.000000
0.000000,0.000000,0.000000,-2546.000000,-1531.000000,-1.000000,3816454.000000,2294969.000000,1499.000000
2546.000000,1531.000000,1.000000,0.000000,0.000000,0.000000,-3266518.000000,-1964273.000000,-1283.000000
0.000000,0.000000,0.000000,-2577.000000,-1521.000000,-1.000000,3839730.000000,2266290.000000,1490.000000
2577.000000,1521.000000,1.000000,0.000000,0.000000,0.000000,-3378447.000000,-1994031.000000,-1311.000000
0.000000,0.000000,0.000000,-2993.000000,-2054.000000,-1.000000,5941105.000000,4077190.000000,1985.000000
2993.000000,2054.000000,1.000000,0.000000,0.000000,0.000000,-4971373.000000,-3411694.000000,-1661.000000
0.000000,0.000000,0.000000,-2509.000000,-1917.000000,-1.000000,4674267.000000,3571371.000000,1863.000000
2509.000000,1917.000000,1.000000,0.000000,0.000000,0.000000,-3143777.000000,-2402001.000000,-1253.000000
0.000000,0.000000,0.000000,-2496.000000,-1931.000000,-1.000000,4684992.000000,3624487.000000,1877.000000
2496.000000,1931.000000,1.000000,0.000000,0.000000,0.000000,-3097536.000000,-2396371.000000,-1241.000000
0.000000,0.000000,0.000000,-2538.000000,-1584.000000,-1.000000,3928824.000000,2452032.000000,1548.000000
2538.000000,1584.000000,1.000000,0.000000,0.000000,0.000000,-3243564.000000,-2024352.000000,-1278.000000
0.000000,0.000000,0.000000,-2563.000000,-1917.000000,-1.000000,4774869.000000,3571371.000000,1863.000000
2563.000000,1917.000000,1.000000,0.000000,0.000000,0.000000,-3334463.000000,-2494017.000000,-1301.000000
0.000000,0.000000,0.000000,-2992.000000,-2045.000000,-1.000000,5915184.000000,4042965.000000,1977.000000
2992.000000,2045.000000,1.000000,0.000000,0.000000,0.000000,-4966720.000000,-3394700.000000,-1660.000000
0.000000,0.000000,0.000000,-2531.000000,-1917.000000,-1.000000,4717784.000000,3573288.000000,1864.000000
2531.000000,1917.000000,1.000000,0.000000,0.000000,0.000000,-3216901.000000,-2436507.000000,-1271.000000
0.000000,0.000000,0.000000,-3004.000000,-2101.000000,-1.000000,6086104.000000,4256626.000000,2026.000000
3004.000000,2101.000000,1.000000,0.000000,0.000000,0.000000,-5013676.000000,-3506569.000000,-1669.000000
0.000000,0.000000,0.000000,-2599.000000,-1991.000000,-1.000000,5023867.000000,3848603.000000,1933.000000
2599.000000,1991.000000,1.000000,0.000000,0.000000,0.000000,-3464467.000000,-2654003.000000,-1333.000000
0.000000,0.000000,0.000000,-2582.000000,-1903.000000,-1.000000,4779282.000000,3522453.000000,1851.000000
2582.000000,1903.000000,1.000000,0.000000,0.000000,0.000000,-3405658.000000,-2510057.000000,-1319.000000
0.000000,0.000000,0.000000,-2535.000000,-2010.000000,-1.000000,4948320.000000,3923520.000000,1952.000000
2535.000000,2010.000000,1.000000,0.000000,0.000000,0.000000,-3237195.000000,-2566770.000000,-1277.000000
0.000000,0.000000,0.000000,-2421.000000,-1931.000000,-1.000000,4541796.000000,3622556.000000,1876.000000
2421.000000,1931.000000,1.000000,0.000000,0.000000,0.000000,-2842254.000000,-2266994.000000,-1174.000000
0.000000,0.000000,0.000000,-2552.000000,-1613.000000,-1.000000,4024504.000000,2543701.000000,1577.000000
2552.000000,1613.000000,1.000000,0.000000,0.000000,0.000000,-3294632.000000,-2082383.000000,-1291.000000
0.000000,0.000000,0.000000,-2987.000000,-2010.000000,-1.000000,5815689.000000,3913470.000000,1947.000000
2987.000000,2010.000000,1.000000,0.000000,0.000000,0.000000,-4943485.000000,-3326550.000000,-1655.000000
0.000000,0.000000,0.000000,-2597.000000,-1916.000000,-1.000000,4838211.000000,3569508.000000,1863.000000
