2384.000000,1808.000000,1092.000000,1759.000000
1756.000000,2645.000000,488.000000,2662.000000
2394.000000,1814.000000,1102.000000,1765.000000
2374.000000,1811.000000,1083.000000,1762.000000
2384.000000,1809.000000,1092.000000,1761.000000
2426.000000,1828.000000,1132.000000,1776.000000
2385.000000,1816.000000,1093.000000,1767.000000
2927.000000,1838.000000,1568.000000,1762.000000
2214.000000,3470.000000,991.000000,3391.000000
2926.000000,1844.000000,1566.000000,1768.000000
2379.000000,1808.000000,1089.000000,1759.000000
2650.000000,1829.000000,1334.000000,1767.000000
2653.000000,1829.000000,1335.000000,1766.000000
2932.000000,1840.000000,1572.000000,1763.000000
2384.000000,1819.000000,1094.000000,1770.000000
2855.000000,1845.000000,1509.000000,1773.000000
