847.000000,2193.000000,1942.000000,2193.000000
1271.000000,2279.000000,2370.000000,2366.000000
1780.000000,2350.000000,2944.000000,2559.000000
1337.000000,2227.000000,2447.000000,2326.000000
1495.000000,2001.000000,2647.000000,2119.000000
1160.000000,2315.000000,2249.000000,2379.000000
1500.000000,1994.000000,2653.000000,2112.000000
1518.000000,2012.000000,2672.000000,2135.000000
1469.000000,2185.000000,2598.000000,2309.000000
1569.000000,2199.000000,2711.000000,2347.000000
911.000000,2183.000000,2007.000000,2194.000000
1575.000000,2199.000000,2717.000000,2348.000000
1461.000000,1995.000000,2608.000000,2106.000000
952.000000,2350.000000,2034.000000,2369.000000
1573.000000,2149.000000,2721.000000,2293.000000
1567.000000,2160.000000,2712.000000,2304.000000
1555.000000,2049.000000,2710.000000,2182.000000
1212.000000,1998.000000,2332.000000,2063.000000
1467.000000,2178.000000,2596.000000,2302.000000
1319.000000,2252.000000,2425.000000,2348.000000
1361.000000,2213.000000,2474.000000,2316.000000
1446.000000,2152.000000,2574.000000,2269.000000
760.000000,2307.000000,1850.000000,2286.000000
1477.000000,1996.000000,2627.000000,2111.000000
1693.000000,2332.000000,2842.000000,2519.000000
1495.000000,2049.000000,2641.000000,2171.000000
1224.000000,2216.000000,2327.000000,2290.000000
1075.000000,2259.000000,2166.000000,2304.000000
1502.000000,2003.000000,2654.000000,2122.000000
1665.000000,2341.000000,2807.000000,2521.000000
1645.000000,2317.000000,2786.000000,2491.000000
1179.000000,2335.000000,2266.000000,2403.000000
1325.000000,2230.000000,2434.000000,2327.000000
1229.000000,2227.000000,2329.000000,2303.000000
1593.000000,2203.000000,2738.000000,2356.000000
1018.000000,2458.000000,2093.000000,2491.000000
1632.000000,2216.000000,2782.000000,2379.000000
930.000000,2228.000000,2021.000000,2243.000000
1511.000000,2155.000000,2649.000000,2287.000000
1456.000000,1980.000000,2605.000000,2089.000000
972.000000,2354.000000,2054.000000,2377.000000
1491.000000,2138.000000,2627.000000,2264.000000
1650.000000,2342.000000,2790.000000,2519.000000
1247.000000,2319.000000,2340.000000,2402.000000
1211.000000,1985.000000,2333.000000,2050.000000
1221.000000,2280.000000,2316.000000,2356.000000
1727.000000,2320.000000,2883.000000,2513.000000
1222.000000,2243.000000,2321.000000,2318.000000
1515.000000,1996.000000,2670.000000,2118.000000
1791.000000,2361.000000,2956.000000,2573.000000
1263.000000,2266.000000,2363.000000,2350.000000
1071.000000,2201.000000,2167.000000,2244.000000
1646.000000,2323.000000,2787.000000,2497.000000
681.000000,2541.000000,1759.000000,2496.000000
1668.000000,2347.000000,2810.000000,2528.000000
896.000000,2203.000000,1990.000000,2212.000000
785.000000,2265.000000,1878.000000,2251.000000
1583.000000,2159.000000,2731.000000,2305.000000
1766.000000,2369.000000,2926.000000,2576.000000
1311.000000,2238.000000,2417.000000,2331.000000
1492.000000,2152.000000,2627.000000,2279.000000
1109.000000,2299.000000,2197.000000,2350.000000
1439.000000,2167.000000,2566.000000,2285.000000
1552.000000,2058.000000,2706.000000,2191.000000
1200.000000,1990.000000,2319.000000,2052.000000
1544.000000,2052.000000,2695.000000,2183.000000
933.000000,2460.000000,2007.000000,2474.000000
1447.000000,2185.000000,2572.000000,2306.000000
1685.000000,2340.000000,2831.000000,2526.000000
773.000000,2099.000000,1879.000000,2087.000000
1458.000000,2156.000000,2586.000000,2277.000000
1559.000000,2209.000000,2698.000000,2355.000000
901.000000,2465.000000,1974.000000,2471.000000
1435.000000,2122.000000,2566.000000,2236.000000
1596.000000,2197.000000,2742.000000,2350.000000
1311.000000,2212.000000,2421.000000,2306.000000
1553.000000,2178.000000,2694.000000,2320.000000
1187.000000,1989.000000,2307.000000,2048.000000
860.000000,2180.000000,1957.000000,2183.000000
883.000000,2295.000000,1969.000000,2300.000000
1216.000000,2260.000000,2312.000000,2333.000000
722.000000,2365.000000,1810.000000,2337.000000
1729.000000,2335.000000,2884.000000,2529.000000
963.000000,2426.000000,2041.000000,2447.000000
877.000000,2298.000000,1963.000000,2302.000000
1608.000000,2251.000000,2751.000000,2411.000000
945.000000,2477.000000,2019.000000,2493.000000
772.000000,2122.000000,1876.000000,2110.000000
1471.000000,1998.000000,2618.000000,2111.000000
1540.000000,2172.000000,2680.000000,2311.000000
1142.000000,2310.000000,2231.000000,2369.000000
1577.000000,2174.000000,2722.000000,2320.000000
1108.000000,2345.000000,2193.000000,2398.000000
1238.000000,2316.000000,2331.000000,2396.000000
1457.000000,2044.000000,2598.000000,2158.000000
1717.000000,2311.000000,2873.000000,2501.000000
1513.000000,2177.000000,2648.000000,2311.000000
