208.000000,1359.000000,1948.000000,1427.000000
208.000000,1365.000000,1948.000000,1433.000000
258.000000,1365.000000,1992.000000,1429.000000
621.000000,2159.000000,2302.000000,2196.000000
184.000000,2039.000000,1898.000000,2055.000000
1067.000000,2154.000000,2792.000000,2225.000000
1101.000000,2091.000000,2833.000000,2160.000000
1036.000000,2181.000000,2753.000000,2253.000000
1020.000000,2154.000000,2735.000000,2222.000000
586.000000,2155.000000,2269.000000,2190.000000
199.000000,1360.000000,1939.000000,1429.000000
1076.000000,2195.000000,2801.000000,2271.000000
147.000000,2019.000000,1867.000000,2035.000000
1028.000000,2212.000000,2742.000000,2286.000000
1219.000000,1799.000000,2984.000000,1839.000000
1124.000000,1779.000000,2866.000000,1816.000000
1218.000000,1812.000000,2981.000000,1854.000000
