734.000000,1741.000000,2322.000000,1795.000000
733.000000,1740.000000,2321.000000,1794.000000
850.000000,1705.000000,2442.000000,1768.000000
297.000000,2132.000000,1881.000000,2130.000000
726.000000,1740.000000,2314.000000,1794.000000
728.000000,1741.000000,2316.000000,1794.000000
1367.000000,2934.000000,2909.000000,3182.000000
1371.000000,2940.000000,2912.000000,3190.000000
1373.000000,2933.000000,2915.000000,3181.000000
722.000000,1437.000000,2338.000000,1488.000000
720.000000,1436.000000,2335.000000,1487.000000
291.000000,2165.000000,1875.000000,2160.000000
297.000000,2155.000000,1880.000000,2151.000000
307.000000,2137.000000,1890.000000,2136.000000
299.000000,2153.000000,1882.000000,2150.000000
299.000000,2137.000000,1882.000000,2135.000000
588.000000,2140.000000,2144.000000,2177.000000
306.000000,2132.000000,1890.000000,2130.000000
1368.000000,2980.000000,2905.000000,3233.000000
299.000000,2134.000000,1883.000000,2132.000000
308.000000,2133.000000,1892.000000,2132.000000
