2468.000000,1827.000000,1171.000000,1774.000000
2855.000000,1845.000000,1509.000000,1772.000000
2395.000000,1815.000000,1103.000000,1766.000000
2374.000000,1810.000000,1083.000000,1762.000000
2469.000000,1826.000000,1171.000000,1773.000000
2392.000000,1815.000000,1101.000000,1766.000000
2426.000000,1828.000000,1132.000000,1776.000000
2537.000000,1848.000000,1234.000000,1791.000000
2383.000000,1820.000000,1092.000000,1771.000000
2385.000000,1819.000000,1094.000000,1770.000000
2361.000000,1816.000000,1070.000000,1768.000000
2382.000000,1808.000000,1090.000000,1760.000000
2385.000000,1816.000000,1093.000000,1767.000000
2360.000000,1820.000000,1069.000000,1772.000000
2537.000000,1843.000000,1234.000000,1786.000000
2205.000000,3331.000000,969.000000,3259.000000
2266.000000,2703.000000,1008.000000,2637.000000
2927.000000,1843.000000,1568.000000,1767.000000
2266.000000,2708.000000,1008.000000,2642.000000
1963.000000,2664.000000,706.000000,2646.000000
2541.000000,1836.000000,1237.000000,1779.000000
2320.000000,2210.000000,1045.000000,2152.000000
2361.000000,1820.000000,1070.000000,1772.000000
2657.000000,1838.000000,1340.000000,1775.000000
1777.000000,2637.000000,509.000000,2651.000000
2414.000000,1824.000000,1120.000000,1773.000000
2375.000000,1813.000000,1083.000000,1764.000000
2650.000000,1829.000000,1333.000000,1767.000000
2538.000000,1844.000000,1236.000000,1787.000000
2656.000000,1837.000000,1338.000000,1774.000000
1945.000000,2657.000000,687.000000,2643.000000
2923.000000,1845.000000,1563.000000,1769.000000
2206.000000,3327.000000,969.000000,3256.000000
2606.000000,2752.000000,1321.000000,2631.000000
2414.000000,1825.000000,1121.000000,1775.000000
2932.000000,1840.000000,1572.000000,1763.000000
2382.000000,1806.000000,1089.000000,1757.000000
2399.000000,1824.000000,1107.000000,1774.000000
2927.000000,1846.000000,1567.000000,1769.000000
2856.000000,1851.000000,1510.000000,1778.000000
2647.000000,1863.000000,1333.000000,1799.000000
2397.000000,1827.000000,1106.000000,1777.000000
2654.000000,1828.000000,1335.000000,1766.000000
2925.000000,1842.000000,1565.000000,1765.000000
2649.000000,1840.000000,1333.000000,1777.000000
2635.000000,1840.000000,1320.000000,1778.000000
2932.000000,1851.000000,1572.000000,1775.000000
2935.000000,1850.000000,1575.000000,1772.000000
2932.000000,1860.000000,1574.000000,1783.000000
